ok,external_id,type,name,winery_name,info,size,vintage,price,purchase_price,quantity,storage_area,internal_notes,visible,wine_id,matched_type,matched_name,matched_winery_name,score
True,668,RED,Lagrein Villa Schmid,Schmid-Oberrautner,,BOTTLE,2011,3400,830,1,668,"Glas Preis: 5.0Handlese. Gärung; natürliche Maischegärung Holzfass. Ausbau; BSA un Reife im EichenHolzfass, 20% amerikanischen Barrique.",True,wine_01h0sq48b3jve2v3bhek4vafnm,RED,Lagrein Villa Schmid,Schmid Oberrautner,63.705673
True,671,RED,Lagrein Gran Lareyn BIO,Loacker Schwarhof,,BOTTLE,2020,5000,1460,1,671,"Glas Preis: 8.0Gärung; Rotortank. Ausbau; 12 Moante in Barrique, anschliessend lagerung im grossen Holzfass",True,wine_01h0r2ppamcmc74czp616pc5hj,RED,Gran Lareyn Lagrein,Weingut Loacker,50.108803
True,671,RED,Lagrein Gran Lareyn BIO,Loacker Schwarhof,,BOTTLE,2021,5000,1460,2,671,"Glas Preis: 8.0Gärung; Rotortank. Ausbau; 12 Moante in Barrique, anschliessend lagerung im grossen Holzfass",False,wine_01h0r2ppamcmc74czp616pc5hj,RED,Gran Lareyn Lagrein,Weingut Loacker,50.108795
True,672,RED,Lagrein Frauenhügel,Kellerei Kurtatsch,,BOTTLE,2018,6000,1800,2,672,"Glas Preis: 10.0Gärung; Rotortank. Ausbau; 12 Moante in Barrique, anschliessend lagerung im grossen Holzfass",True,wine_01h0my5rkjjntsw15kpxxfnfp1,RED,Frauenhügel Lagrein Riserva,Cantina Kurtatsch,40.704586
True,672,RED,Lagrein Frauenhügel,Kellerei Kurtatsch,,BOTTLE,2021,6000,1800,1,672,"Glas Preis: 10.0Gärung; Rotortank. Ausbau; 12 Moante in Barrique, anschliessend lagerung im grossen Holzfass",False,wine_01h0my5rkjjntsw15kpxxfnfp1,RED,Frauenhügel Lagrein Riserva,Cantina Kurtatsch,40.704582
True,673,RED,Lagrein,Rottensteiner,,BOTTLE,2019,3700,919,1,673,Glas Preis: 6.0Gärung,True,wine_01h0my5t3cbrc99pjw3x92hfge,RED,Selezione Lagrein,Rottensteiner,34.401028
True,673,RED,Lagrein,Rottensteiner,,BOTTLE,2020,3700,919,6,673,Glas Preis: 6.0Gärung,False,wine_01h0my5t3cbrc99pjw3x92hfge,RED,Selezione Lagrein,Rottensteiner,34.401028
True,674,RED,Lagrein Grieser Riserva Select,Rottensteiner,,BOTTLE,2017,5600,1660,1,674,Glas Preis: 9.0Ausbau,True,wine_01h0my5t3certg65zfx5y2n2xr,RED,Select Lagrein Gries Riserva,Rottensteiner,46.230015
True,674,RED,Lagrein Grieser Riserva Select,Rottensteiner,,BOTTLE,2021,5600,1660,2,674,Glas Preis: 9.0Ausbau,False,wine_01h0my5t3certg65zfx5y2n2xr,RED,Select Lagrein Gries Riserva,Rottensteiner,46.23001
True,675,RED,Lagrein Riserva Thurnhof,Andreas Berger,,BOTTLE,2016,5700,1689,1,675,Glas Preis: 9.0Ausbau,True,wine_01h0sq47v13nq34pffh7rwjd8f,RED,Lagrein Trentino,Andrea Martinelli,22.298695
True,675,RED,Lagrein Riserva Thurnhof,Andreas Berger,,BOTTLE,2018,5700,1689,1,675,Glas Preis: 9.0Ausbau,False,wine_01h0sq47v13nq34pffh7rwjd8f,RED,Lagrein Trentino,Andrea Martinelli,22.298697
True,675,RED,Lagrein Riserva Thurnhof,Andreas Berger,,BOTTLE,2021,5700,1689,1,675,Glas Preis: 9.0Ausbau,False,wine_01h0sq47v13nq34pffh7rwjd8f,RED,Lagrein Trentino,Andrea Martinelli,22.298697
True,677,RED,Lagrein Riserva,Griesbauerhof,,BOTTLE,2017,6900,2090,1,677,Glas Preis: 11.0300m.ü.M. seit 1785 im Besitz der Fam. Mumentaler,False,wine_01h0r2pqe5xbr3hcen7q0sppky,RED,Lagrein Riserva,Griesbauerhof,41.00947
True,677,RED,Lagrein Riserva,Griesbauerhof,,BOTTLE,2020,6900,2090,1,677,Glas Preis: 11.0300m.ü.M. seit 1785 im Besitz der Fam. Mumentaler,False,wine_01h0r2pqe5xbr3hcen7q0sppky,RED,Lagrein Riserva,Griesbauerhof,41.00947
True,677,RED,Lagrein Riserva,Griesbauerhof,,BOTTLE,2016,6900,2090,1,677,Glas Preis: 11.0300m.ü.M. seit 1785 im Besitz der Fam. Mumentaler,True,wine_01h0r2pqe5xbr3hcen7q0sppky,RED,Lagrein Riserva,Griesbauerhof,41.009468
True,679,RED,Lagrein Riserva,Unterganzner,,BOTTLE,2018,6200,1860,2,679,"Glas Preis: 10.0Gärung; Edelstahltank, Maischekontaktzeit von 8 Tagen. Ausbau; BSA, 15-18 Monate in kleinnen Holzfässern",True,wine_01h4pmmfh6sr96dqvxvkn09mt3,RED,Lagrein Lamarein,Erbhof Unterganzner,36.452126
True,679,RED,Lagrein Riserva,Unterganzner,,BOTTLE,2019,6200,1860,1,679,"Glas Preis: 10.0Gärung; Edelstahltank, Maischekontaktzeit von 8 Tagen. Ausbau; BSA, 15-18 Monate in kleinnen Holzfässern",False,wine_01h4pmmfh6sr96dqvxvkn09mt3,RED,Lagrein Lamarein,Erbhof Unterganzner,36.452126
True,68,,"""Les Chemins d'Avize"" Blanc de blancs Grand Cru Extra Brut",Larmandier-Bernier,,BOTTLE,2014,23100,10500,3,68,Glas Preis: 38.0,True,wine_01gzr4ktqek7fhzdvmfhvv6dtq,SPARKLING,Les Chemins Champagne Grand Cru 'Avize',Larmandier-Bernier,55.143703
True,680,RED,Lagrein Riserva Taber,Kellerei Bozen,,BOTTLE,2021,9000,3190,3,680,Glas Preis: 15.0250m.ü.M. Gärung,True,wine_01h0my5rkg9tcrx4kt4gktkckn,RED,Lagrein Riserva Taber,Kellerei Bozen / Cantina Bolzano,44.90203
True,682,RED,Lagrein Riserva Prestige Line,Kellerei Bozen,,BOTTLE,2018,6300,1900,2,682,Glas Preis: 10.0Gärung,True,wine_01h0my5rkhv49szy8rgmwyak0n,RED,Lagrein Prestige Line Riserva,Kellerei Bozen / Cantina Bolzano,43.6055
True,682,RED,Lagrein Riserva Prestige Line,Kellerei Bozen,,BOTTLE,2020,6300,1900,2,682,Glas Preis: 10.0Gärung,False,wine_01h0my5rkhv49szy8rgmwyak0n,RED,Lagrein Prestige Line Riserva,Kellerei Bozen / Cantina Bolzano,43.6055
True,686,RED,Lagrein Riserva,Waldgries,,BOTTLE,2021,5900,1750,4,686,"Glas Preis: 9.0Gärung; Maischestandzeit bis zu 35 Tagen im Bottich, 10% mit ganzen Trauben vergoren.. Ausbau; 1/3 grosses Holzfass, 2/3 Barrique für 12 Monate",True,wine_01h0my5rjsq038w7zcrcgte80e,RED,Riserva Lagrein,Ansitz Waldgries,35.33871
True,688,RED,Lagrein Mirell,Waldgries,,BOTTLE,2020,8700,3100,3,688,"Glas Preis: 14.0Gärung; Maischenstandzeit bis zu 35 Tagen im Bottich, 10% der Taruebn werden spätreif gelesen. Ausbau; Barrique",True,wine_01h0my5rjsjmc5trft3fn3tf0d,RED,Lagrein Mirell,Ansitz Waldgries,43.11567
True,689,RED,Roblinus de Waldgries,Waldgries,,BOTTLE,2018,14300,6490,0,689,Glas Preis: 23.0250m.ü.M.,False,wine_01h0my5rjssew8qyvfm75tswq5,RED,Roblinus De Waldgries,Ansitz Waldgries,51.20757
True,69,,Rosé de Saignée 1er Cru Extra Brut Brut,Larmandier-Bernier,,BOTTLE,0,16500,7520,4,69,Glas Preis: 27.0,True,wine_01gzr4ktqdc2rty6jz51qkh5k9,SPARKLING,Rosé de Saignée Champagne Premier Cru,Larmandier-Bernier,51.344055
True,691,RED,Lagrein Riserva Carano,Baron di Pauli,,BOTTLE,2016,7300,2240,2,691,"Glas Preis: 12.0Gärung; spontangärung im offenen Gärbehälter, Maischemazeration von 25 Tagen. Ausbau; Barrique 50%neu, BSA, 18 Monate im kleinen Fass",True,wine_01h0my5sf70pfbqndcy23gz0rv,RED,Carano,Baron Di Pauli,39.95985
True,691,RED,Lagrein Riserva Carano,Baron di Pauli,,BOTTLE,2019,7300,2240,1,691,"Glas Preis: 12.0Gärung; spontangärung im offenen Gärbehälter, Maischemazeration von 25 Tagen. Ausbau; Barrique 50%neu, BSA, 18 Monate im kleinen Fass",False,wine_01h0my5sf70pfbqndcy23gz0rv,RED,Carano,Baron Di Pauli,39.959854
True,692,RED,Lagrein Riserva Kristan,Egger Ramer,,BOTTLE,2011,5100,1500,1,692,Glas Preis: 8.012 Monate im grossen Holzfass.,True,wine_01h0qzm06m1faz9v04y34b7rc8,RED,Kristan Lagrein Gries Riserva,Egger-Ramer,56.565014
True,692,RED,Lagrein Riserva Kristan,Egger Ramer,,BOTTLE,2012,5100,1500,1,692,Glas Preis: 8.012 Monate im grossen Holzfass.,False,wine_01h0qzm06m1faz9v04y34b7rc8,RED,Kristan Lagrein Gries Riserva,Egger-Ramer,56.565018
True,692,RED,Lagrein Riserva Kristan,Egger Ramer,,BOTTLE,2021,5100,1500,1,692,Glas Preis: 8.012 Monate im grossen Holzfass.,False,wine_01h0qzm06m1faz9v04y34b7rc8,RED,Kristan Lagrein Gries Riserva,Egger-Ramer,56.565018
True,693,RED,Lagrein Riserva BIO,Happacherhof,,BOTTLE,2019,5200,1530,3,693,"Glas Preis: 8.0Maischegärung, anschliessende 15 Monate im Eichenfass.",True,wine_01j8jmkt50f4rg2cra000b1x3j,RED,Lagrein,Happacherhof,39.899826
True,694,RED,Lagrein Riserva,Messnerhof,,BOTTLE,2012,4700,1230,1,694,"Glas Preis: 7.0Ausbau;zu je 1/3 im grossen Holzfass, Tooneau 500l, gebrauchte Barrique für 18 Monate.",False,wine_01h0r2pq39mmetsckbmwwhqzx6,RED,Lagrein Riserva,Messnerhof,42.275284
True,694,RED,Lagrein Riserva,Messnerhof,,BOTTLE,2011,4700,1230,1,694,"Glas Preis: 7.0Ausbau;zu je 1/3 im grossen Holzfass, Tooneau 500l, gebrauchte Barrique für 18 Monate.",True,wine_01h0r2pq39mmetsckbmwwhqzx6,RED,Lagrein Riserva,Messnerhof,42.27528
True,695,RED,Lagrein,Putzenhof,,BOTTLE,2011,3700,915,2,695,Glas Preis: 6.0Gärung,True,wine_01havwefp2vw07t1qf30rvkr7v,RED,Lagrein,Putzenhof,38.366642
True,697,RED,Lagrein Raut,Waldthaler,,BOTTLE,2009,6900,2110,1,697,"Glas Preis: 11.0Seit 1983 werden unter dem geschützten Markenzeichen RAUT die hochwertigsten Weine unserer Auer Lagen abgefüllt.Weine aus selektioniertem Lesegut der Sorten Merlot, Lagrein und Cabernet gekeltert und mit größter Sorgfalt nach traditionellen Methoden ausgebaut. Reife in der Regel für 3-4 Jahre in Eichenfässern 225-500l.Erst nach einigen weiteren Monaten Flaschenreife verlässt ein echter RAUT unsere Keller.",True,wine_01gzr4ktrc6wrqdx5r63jq5286,RED,Raut Lagrein,Clemens Waldthaler,38.113914
True,698,RED,Lagrein,Muri Gries,,BOTTLE,2020,3100,695,2,698,Glas Preis: 5.0260m.ü.M. Gärung,False,wine_01havwefp3cwr3srmd46xct6th,RED,Lagrein,Muri Gries,47.386124
True,698,RED,Lagrein,Muri Gries,,BOTTLE,2016,3100,695,5,698,Glas Preis: 5.0260m.ü.M. Gärung,True,wine_01havwefp3cwr3srmd46xct6th,RED,Lagrein,Muri Gries,47.38612
True,699,RED,Lagrein Riserva Abtei,Muri Gries,,BOTTLE,2020,6900,2090,3,699,"Glas Preis: 11.0260-280m.ü.M. Gärung; Edelstahltank für 14 Tage, BSA. Ausbau; 15 Monate im kleinen Holzfass.",True,wine_01h13szkqsy8c75wmej2wbe2sw,RED,Lagrein Riserva,Muri Gries,49.931145
True,699,RED,Lagrein Riserva Abtei,Muri Gries,,BOTTLE,2021,6900,2090,2,699,"Glas Preis: 11.0260-280m.ü.M. Gärung; Edelstahltank für 14 Tage, BSA. Ausbau; 15 Monate im kleinen Holzfass.",False,wine_01h13szkqsy8c75wmej2wbe2sw,RED,Lagrein Riserva,Muri Gries,49.93115
True,7,,Arunda Rosé Brut,Arunda Vivaldi,,BOTTLE,0,6700,2050,0,7,Glas Preis: 11.0,True,wine_01h0my5rqpc3zjjtbtyab67r1p,SPARKLING,Excellor Brut Rosé,Arunda,32.50354
True,70,,Blanc de Blancs Brut,Diebolt-Vallois,,BOTTLE,0,9700,3520,1,70,Glas Preis: 16.0,True,wine_01gzr4ktse3xfykqqss8v2mmed,SPARKLING,Blanc de Blancs Brut Champagne Grand Cru 'Cramant',Diebolt - Vallois,51.574272
True,702,RED,Lagrein Calldiv,von Braunbach,,BOTTLE,2011,3300,800,3,702,Glas Preis: 5.0mehrjährigem Lagerungs-und Reifungsprozess,True,wine_01h0my5t0ww19e9b9jwz8pqsg2,RED,Calldiv Lagrein,Von Braunbach,58.35122
True,703,RED,Lagrein aus Gries Blacedelle,Niedermayr,,BOTTLE,2011,3400,825,2,703,Glas Preis: 5.0Gärung,True,wine_01havwefp3djxfkvea2adhcx7f,RED,Lagrein Aus Gries Blacedelle,Niedermayr,54.045303
True,704,RED,Lagrein aus Gries Riserva,Niedermayr,,BOTTLE,2011,4900,1420,3,704,Glas Preis: 8.0Gärung,True,wine_01h4pmmg36zakyrnhcd7rszagg,RED,Lagrein Aus Gries Riserva,Niedermayr,45.847626
True,705,RED,Lagrein Gries Riserva,Nals Margreid,,BOTTLE,2020,6500,1950,1,705,Glas Preis: 10.0138 Weinbauern. 6 Monate Holzfass.,False,wine_01gzr4kspd018wkcznjnstbn3z,RED,Gries Lagrein Riserva,Nals Margreid,54.231064
True,705,RED,Lagrein Gries Riserva,Nals Margreid,,BOTTLE,2015,6500,1950,2,705,Glas Preis: 10.0138 Weinbauern. 6 Monate Holzfass.,True,wine_01gzr4kspd018wkcznjnstbn3z,RED,Gries Lagrein Riserva,Nals Margreid,54.231064
True,706,RED,Lagrein Gries Riserva,Kellerei Terlan,,BOTTLE,2021,5900,1770,3,706,"Glas Preis: 9.0250-500m.ü.M. Handlese. Gärung; Maischevergärung mit Umwälzen im Edelstahltank. Ausbau; 12 Monate im grossen Holz 70% , 30% im Barrique 1/3 neu, mit BSA. Assemblage 3 Monate vor der Flaschenabfüllung",True,wine_01gzr4ksn5yach7bbmsg2nehj3,RED,Lagrein Riserva Gries,Kellerei Terlan / Cantina Terlano,51.409966
True,707,RED,Lagrein Riserva Porphyr,Kellerei Terlan,,BOTTLE,2017,11700,4250,1,707,Glas Preis: 19.0250-500m.ü.M. Handlese. Gärung,True,wine_01gzr4ksn538gj86tet5g3ad2c,RED,Lagrein Riserva Porphyr,Kellerei Terlan / Cantina Terlano,57.208862
True,707,RED,Lagrein Riserva Porphyr,Kellerei Terlan,,BOTTLE,2015,11700,4250,1,707,Glas Preis: 19.0250-500m.ü.M. Handlese. Gärung,False,wine_01gzr4ksn538gj86tet5g3ad2c,RED,Lagrein Riserva Porphyr,Kellerei Terlan / Cantina Terlano,57.208866
True,707,RED,Lagrein Riserva Porphyr,Kellerei Terlan,,BOTTLE,2021,11700,4250,1,707,Glas Preis: 19.0250-500m.ü.M. Handlese. Gärung,False,wine_01gzr4ksn538gj86tet5g3ad2c,RED,Lagrein Riserva Porphyr,Kellerei Terlan / Cantina Terlano,57.208866
True,709,RED,Lagrein Riserva BIO,Nusserhof,,BOTTLE,2017,6500,1960,1,709,"Glas Preis: 10.0Gärung mit Natur Hefe im Stahltank, 30 Monate im grossen Holzfass. 30 Monate Flaschenlagerung",True,wine_01h0r2pppcxer606jvg3pam0ds,RED,Südtirol Lagrein Riserva,Nusserhof (Heinrich Mayr),31.539728
True,709,RED,Lagrein Riserva BIO,Nusserhof,,BOTTLE,2019,6500,1960,1,709,"Glas Preis: 10.0Gärung mit Natur Hefe im Stahltank, 30 Monate im grossen Holzfass. 30 Monate Flaschenlagerung",False,wine_01h0r2pppcxer606jvg3pam0ds,RED,Südtirol Lagrein Riserva,Nusserhof (Heinrich Mayr),31.539728
True,710,RED,Lagrein Riserva Barbagol,Laimburg,,BOTTLE,2020,6100,1839,3,710,Glas Preis: 10.020 Moante im Holz,True,wine_01h0my5scb3x66mxnbmraa1tc2,RED,Barbagól Lagrein Riserva,Laimburg,48.378143
True,711,RED,Lagrein Rubatsch BIO,Manincor,,BOTTLE,2017,7000,2140,1,711,"Glas Preis: 11.0250m.ü.M. Gärung; spontan im Holzbottich. 2 Wochen Mazerationszeit mit Umwälzen. Ausbau; 4 Monate in Barrique, jedes 10 Fass neu.",False,wine_01gzr4ksk7frzm01jgvzqnvxkz,RED,Lagrein Rubatsch Bio,Manincor,52.76439
True,711,RED,Lagrein Rubatsch BIO,Manincor,,BOTTLE,2019,7000,2140,1,711,"Glas Preis: 11.0250m.ü.M. Gärung; spontan im Holzbottich. 2 Wochen Mazerationszeit mit Umwälzen. Ausbau; 4 Monate in Barrique, jedes 10 Fass neu.",False,wine_01gzr4ksk7frzm01jgvzqnvxkz,RED,Lagrein Rubatsch Bio,Manincor,52.76439
True,711,RED,Lagrein Rubatsch BIO,Manincor,,BOTTLE,2016,7000,2140,1,711,"Glas Preis: 11.0250m.ü.M. Gärung; spontan im Holzbottich. 2 Wochen Mazerationszeit mit Umwälzen. Ausbau; 4 Monate in Barrique, jedes 10 Fass neu.",True,wine_01gzr4ksk7frzm01jgvzqnvxkz,RED,Lagrein Rubatsch Bio,Manincor,52.764393
True,713,RED,Lagrein Urban,Kellerei Tramin,,BOTTLE,2011,7200,2200,1,713,"Glas Preis: 11.0Gärung; Holzfass. Ausbau; BSA, franz EichenBarrique, danach grosses Holzfass für 14 Monate. 1 Jahr Flaschenlagerung.",True,wine_01h0sq47xgrq93vcgsk0djx26j,RED,Urban Lagrein,Tramin,44.270626
True,713,RED,Lagrein Urban,Kellerei Tramin,,BOTTLE,2019,7200,2200,1,713,"Glas Preis: 11.0Gärung; Holzfass. Ausbau; BSA, franz EichenBarrique, danach grosses Holzfass für 14 Monate. 1 Jahr Flaschenlagerung.",False,wine_01h0sq47xgrq93vcgsk0djx26j,RED,Urban Lagrein,Tramin,44.27063
True,713,RED,Lagrein Urban,Kellerei Tramin,,BOTTLE,2020,7200,2200,1,713,"Glas Preis: 11.0Gärung; Holzfass. Ausbau; BSA, franz EichenBarrique, danach grosses Holzfass für 14 Monate. 1 Jahr Flaschenlagerung.",False,wine_01h0sq47xgrq93vcgsk0djx26j,RED,Urban Lagrein,Tramin,44.27063
True,716,RED,Lamarein,Unterganzner,,BOTTLE,2022,11500,4196,3,716,Glas Preis: 19.0,True,wine_01h0my5rn5agsqx1htnk7swsa8,RED,Lagrein Lamarein,Erbhof Unterganzner,36.452126
True,72,,Tarlant Zero Brut Nature Brut nature,Tarlant,,BOTTLE,0,10900,3979,5,72,Glas Preis: 18.0,True,wine_01gzr4ksn6ecbq7whxpq5see53,SPARKLING,Champagne Zero Brut Nature,Tarlant,45.308796
True,720,RED,Kirchegg,Hofstätter,,BOTTLE,2009,4000,1019,2,720,Glas Preis: 6.0Gärung,True,wine_01h0qzm1vfegw4g9qfc1bgceyj,RED,Merlot-Cabernet Riserva Kirchegg,J. Hofstätter,26.29297
True,722,RED,Amistar Rot Edizione,Peter Sölva & Söhne,,BOTTLE,2019,10400,3790,1,722,Glas Preis: 17.0,True,wine_01h0my5rh44s6et0twfmk98mqw,RED,Amistar Edizione Red,Peter Sölva,46.75354
True,723,RED,Athos,Ansitz Dolomythos,,BOTTLE,2014,8100,2500,3,723,Glas Preis: 13.0,True,wine_01h0my5rjsgn8q9afa20srmmzp,RED,Athos,Ansitz Dolomytos Sacker,50.47965
True,723,RED,Athos,Ansitz Dolomythos,,BOTTLE,2015,8100,2500,3,723,Glas Preis: 13.0,False,wine_01h0my5rjsgn8q9afa20srmmzp,RED,Athos,Ansitz Dolomytos Sacker,50.479652
True,724,RED,Löwengang Uvaggio Storico,Tenutae Lageder,,BOTTLE,2018,12700,5790,3,724,"Glas Preis: 21.0BIO, 230-330m.ü.M. als Traubenverschnitt gekeltert. Gärung; spontane Maischgärung für 15 Tage, BSA im Stahltank. Ausbau; kleine Holzfässer 225l franz. Eiche 1/3neu.",True,wine_01h0my5rfejq2g6z65cee2taqq,RED,Löwengang Uvaggio Storico,Alois Lageder,50.994343
True,728,RED,Viribus Wein,,,BOTTLE,2016,11500,0,9,728,Glas Preis: 19.0,True,wine_01j8jn5sz9wrjw5s4ray8pt4ma,RED,Wein Berneck Blauburgunder,Wein Berneck,24.100653
True,732,RED,Loam,Kellerei Tramin,,BOTTLE,2021,8700,3150,4,732,Glas Preis: 14.0Gärung,True,wine_01h0sq47xg77sk3wjaa5ezp15k,RED,Loam,Tramin,38.864174
True,734,RED,Arzio,Baron di Pauli,,BOTTLE,2020,8500,2880,3,734,"Glas Preis: 14.0Gärung; spontan im Holzgärbottich, 3 wöchige Maischemazeration. Ausbau; Barrique 70%neu, BSA, 16 Monate im kleinen Fass. Abfüllung Ende Mai",True,wine_01h0my5sf7e1yb4h9wpngjrvxs,RED,Arzio,Baron Di Pauli,42.20701
True,735,RED,Col de Rey,Laimburg,,BOTTLE,2018,8800,2750,3,735,Glas Preis: 14.0250-350m.ü.M. Ausbau,True,wine_01h0qzm02qpnzv0h58cx4ydcz5,RED,Col de Réy,Laimburg,41.782394
True,738,RED,Cason Hirschprunn Rot BIO,Tenutae Lageder,,BOTTLE,2018,8300,2570,1,738,Glas Preis: 13.0230-360m.ü.M. Gärung,True,wine_01h0my5rfffwjs70emjr57dk9q,RED,Casòn Hirschprunn Corolle,Alois Lageder,39.838318
True,738,RED,Cason Hirschprunn Rot BIO,Tenutae Lageder,,BOTTLE,2016,8300,2570,1,738,Glas Preis: 13.0230-360m.ü.M. Gärung,False,wine_01h0my5rfeqrwy7avzq84ht85y,RED,Casòn Hirschprunn Corolle,Alois Lageder,39.838314
True,738,RED,Cason Hirschprunn Rot BIO,Tenutae Lageder,,BOTTLE,2019,8300,2570,1,738,Glas Preis: 13.0230-360m.ü.M. Gärung,False,wine_01h0my5rfeqrwy7avzq84ht85y,RED,Casòn Hirschprunn Corolle,Alois Lageder,39.838314
True,74,,Bam! Blanc de blancs Brut nature Brut nature,tarlant,,BOTTLE,0,26400,12000,4,74,Glas Preis: 44.0,True,wine_01gzr4ksn7dw8gerpb0hyw891x,SPARKLING,Brut Nature Champagne,Tarlant,42.596806
True,743,RED,Rubin,Happacherhof,,BOTTLE,2018,5000,1450,3,743,Glas Preis: 8.0Maischegärung. Ausbau,True,wine_01h0qzm1v57sqb54626nrgayyg,RED,Rubin,Happacherhof,40.330116
True,745,RED,Feldherr BIO,Lieselehof,,BOTTLE,2016,7800,2850,3,745,"Glas Preis: 13.024 Monate im kleinen Holzaff. Unfiltriert, 6 Monate Flaschengärung",True,wine_01h0r2pp8yq5662fvs3cm5vaxe,RED,Feldherr,Lieselehof,47.986393
True,746,RED,Cassiano BIO,Manincor,,BOTTLE,2019,7100,2160,3,746,"Glas Preis: 11.0250-280m.ü.M. Gärung; einzeln, spontan im Holzbottich, Mazerationszeit je nach Traube 10-20 Tage. Ausbau; 18 Monate im Barrique 1/3neu.",True,wine_01gzr4ksk7b0pcbwmmy0vdycnb,RED,Cassiano Bio,Manincor,48.006615
True,748,RED,Anticus Riserva Baron Salvadori,Nals Margreid,,BOTTLE,2019,8200,2550,2,748,Glas Preis: 13.0138 Weinbauern. 20 Monate Barriqueausgebaut.,True,wine_01gzr4kspdtz67nfwwb03pdvbv,RED,Baron Salvadori Anticus Riserva,Nals Margreid,65.70457
True,751,RED,Cornell Cornelius,Schreckbichl Colterenzio,,BOTTLE,2016,6200,1850,1,751,"Glas Preis: 10.0250-430m.ü.M. Gärung; Maischegärunf für 7-10 Tage. Ausbau; BSA in barrique. Assembalge im Frühjahr, 14 Monate in kleinen Eichenfässsern. Grobfilterung. 12 Monate Flaschenlagerung.",True,wine_01gzr4kt49h4zarmx6997qnaa9,RED,Cornell Cornelius Rosso,Colterenzio (Schreckbichl),61.35464
True,751,RED,Cornell Cornelius,Schreckbichl Colterenzio,,BOTTLE,2017,6200,1850,1,751,"Glas Preis: 10.0250-430m.ü.M. Gärung; Maischegärunf für 7-10 Tage. Ausbau; BSA in barrique. Assembalge im Frühjahr, 14 Monate in kleinen Eichenfässsern. Grobfilterung. 12 Monate Flaschenlagerung.",False,wine_01gzr4kt49h4zarmx6997qnaa9,RED,Cornell Cornelius Rosso,Colterenzio (Schreckbichl),61.35464
True,753,RED,Composition Reif,Unterganzner,,BOTTLE,2018,8800,2750,5,753,"Glas Preis: 14.0Gärung; Edelstahltank, Maischestandzeit: 10 Tage beim Cabernet, 7 Tage beim Lagrein. Ausbau; BSA, 18 Monate in neuen EichenBarrique",True,wine_01h0qsxnkza4y83vwrfm2gfkj0,RED,Composition Reif,Erbhof Unterganzner,45.4295
True,755,RED,Mauritius,Kellerei Bozen,,BOTTLE,2000,6500,0,1,755,Glas Preis: 10.0250m.ü.M. Gärung,True,wine_01h0my5rkkpyzqr21yc1p3a36s,RED,Lagrein-Merlot Mauritius,Kellerei Bozen / Cantina Bolzano,34.64492
True,757,RED,Cuvée Linticlarus,Tiefenbrunner,,BOTTLE,2014,8100,2490,5,757,Glas Preis: 13.0280-300m.ü.M. Gärung,True,wine_01h0sq47vfjex7ec5r6bex9nm6,RED,Linticlarus Cuvée Linticlarus,Tiefenbrunner,44.96636
True,757,RED,Cuvée Linticlarus,Tiefenbrunner,,BOTTLE,2012,8100,2490,1,757,Glas Preis: 13.0280-300m.ü.M. Gärung,False,wine_01h0sq47vfjex7ec5r6bex9nm6,RED,Linticlarus Cuvée Linticlarus,Tiefenbrunner,44.966354
True,76,,Royal Reserve Brut,Philipponat,,BOTTLE,0,11600,4200,3,76,"Glas Preis: 19.0teilweise BSA, Holzausbau, 3 Jahre in der Flasche auf der Hefe",True,wine_01gzr4ks63nx7n95vw12dcynhy,SPARKLING,Champagne Royale Réserve Brut,Philipponnat,33.038063
True,760,RED,Reserve del Conte Manincor BIO,Manincor,,BOTTLE,2020,4900,1420,1,760,"Glas Preis: 8.0250m.ü.M. Jede Charge wird separat gekeltert, immer mit Maischegärung, zum Tel spontan mit Traubeneigenen Hefe in Holz-, Beton- und Edelstahlbottich. 10 Tage Mazeration, 1x am Tag Umwälzen. Ausbau; 12 Monate im Holz verschiedener grössen.",True,wine_01gzr4ksk7nsf5p6tq6tybza2w,RED,Réserve del Conte Bio,Manincor,45.904198
True,760,RED,Reserve del Conte Manincor BIO,Manincor,,BOTTLE,2021,4900,1420,1,760,"Glas Preis: 8.0250m.ü.M. Jede Charge wird separat gekeltert, immer mit Maischegärung, zum Tel spontan mit Traubeneigenen Hefe in Holz-, Beton- und Edelstahlbottich. 10 Tage Mazeration, 1x am Tag Umwälzen. Ausbau; 12 Monate im Holz verschiedener grössen.",False,wine_01gzr4ksk7nsf5p6tq6tybza2w,RED,Réserve del Conte Bio,Manincor,45.904186
True,760,RED,Reserve del Conte Manincor BIO,Manincor,,BOTTLE,2022,4900,1420,1,760,"Glas Preis: 8.0250m.ü.M. Jede Charge wird separat gekeltert, immer mit Maischegärung, zum Tel spontan mit Traubeneigenen Hefe in Holz-, Beton- und Edelstahlbottich. 10 Tage Mazeration, 1x am Tag Umwälzen. Ausbau; 12 Monate im Holz verschiedener grössen.",False,wine_01gzr4ksk7nsf5p6tq6tybza2w,RED,Réserve del Conte Bio,Manincor,45.904186
True,767,RED,Teroldego Rotaliano,Foradori,,BOTTLE,2016,4800,1400,1,767,Glas Preis: 8.0im Holzfass300l ausgebaut.,True,wine_01gzr4ksncvp37mta9qdwkb23w,RED,Teroldego,Foradori,39.297676
